Entity,Code,Day,total_vaccinations
Sri Lanka,LKA,2021-09-17,24558102
Sri Lanka,LKA,2021-09-18,24689082
Sri Lanka,LKA,2021-09-19,24803998
Sri Lanka,LKA,2021-09-20,24866006
Sri Lanka,LKA,2021-09-21,24927089
Sri Lanka,LKA,2021-09-22,25110877
Sri Lanka,LKA,2021-09-23,25339522
Sri Lanka,LKA,2021-09-24,25589878
Sri Lanka,LKA,2021-09-25,25813491
Sri Lanka,LKA,2021-09-26,25961797
Sri Lanka,LKA,2021-09-27,26002445
Sri Lanka,LKA,2021-09-28,26096107
Sri Lanka,LKA,2021-09-29,26171815
Sri Lanka,LKA,2021-09-30,26233218
Sri Lanka,LKA,2021-10-01,26298093
Sri Lanka,LKA,2021-10-02,26376809
Sri Lanka,LKA,2021-10-03,26423966
Sri Lanka,LKA,2021-10-04,26441235
Sri Lanka,LKA,2021-10-05,26524033
Sri Lanka,LKA,2021-10-06,26582559
Sri Lanka,LKA,2021-10-07,26683047
Sri Lanka,LKA,2021-10-08,26791620
Sri Lanka,LKA,2021-10-09,26939753
Sri Lanka,LKA,2021-10-10,27058302
Sri Lanka,LKA,2021-10-11,27102057
Sri Lanka,LKA,2021-10-12,27197582
Sri Lanka,LKA,2021-10-13,27285321
Sri Lanka,LKA,2021-10-14,27358879
Sri Lanka,LKA,2021-10-15,27412323
Sri Lanka,LKA,2021-10-16,27488241
Sri Lanka,LKA,2021-10-17,27545979
Sri Lanka,LKA,2021-10-18,27563673
Sri Lanka,LKA,2021-10-19,27603568
Sri Lanka,LKA,2021-10-20,27627779
Sri Lanka,LKA,2021-10-21,27639397
Sri Lanka,LKA,2021-10-22,27801336
Sri Lanka,LKA,2021-10-23,27966717
Sri Lanka,LKA,2021-10-24,28102233
Sri Lanka,LKA,2021-10-25,28144463
Sri Lanka,LKA,2021-10-26,28262495
Sri Lanka,LKA,2021-10-27,28413012
Sri Lanka,LKA,2021-10-28,28581571
Sri Lanka,LKA,2021-11-03,29172685
Sri Lanka,LKA,2021-11-04,29239575
Sri Lanka,LKA,2021-11-05,29250053
Sri Lanka,LKA,2021-11-06,29297626
Sri Lanka,LKA,2021-11-07,29374502
Sri Lanka,LKA,2021-11-08,29380388
Sri Lanka,LKA,2021-11-09,29407715
Sri Lanka,LKA,2021-11-10,29421751
Sri Lanka,LKA,2021-11-11,29442681
Sri Lanka,LKA,2021-11-13,29479610
Sri Lanka,LKA,2021-11-14,29522461
Sri Lanka,LKA,2021-11-15,29542462
Sri Lanka,LKA,2021-11-16,29558587
Sri Lanka,LKA,2021-11-17,29570512
Sri Lanka,LKA,2021-11-18,29583085
Sri Lanka,LKA,2021-11-19,29588163
Sri Lanka,LKA,2021-11-20,29595254
Sri Lanka,LKA,2021-11-21,29615961
Sri Lanka,LKA,2021-11-22,29619502
Sri Lanka,LKA,2021-11-23,29631651
Sri Lanka,LKA,2021-11-24,29638112
Sri Lanka,LKA,2021-11-25,29641413
Sri Lanka,LKA,2021-11-26,29644331
Sri Lanka,LKA,2021-11-28,29664809
Sri Lanka,LKA,2021-11-29,29668731
Sri Lanka,LKA,2021-11-30,29674708
Sri Lanka,LKA,2021-12-01,29682085
Sri Lanka,LKA,2021-12-02,29687682
Sri Lanka,LKA,2021-12-03,29692051
Sri Lanka,LKA,2021-12-05,29707010
Sri Lanka,LKA,2021-12-06,29712156
Sri Lanka,LKA,2021-12-07,29717283
Sri Lanka,LKA,2021-12-08,29720188
Sri Lanka,LKA,2021-12-09,30805384
Sri Lanka,LKA,2021-12-11,30919491
Sri Lanka,LKA,2021-12-12,31011543
Sri Lanka,LKA,2021-12-13,31054377
Sri Lanka,LKA,2021-12-14,31192002
Sri Lanka,LKA,2021-12-15,31406235
Sri Lanka,LKA,2021-12-16,31634248
Sri Lanka,LKA,2021-12-17,31826900
Sri Lanka,LKA,2021-12-18,32121217
Sri Lanka,LKA,2021-12-19,32208015
Sri Lanka,LKA,2021-12-20,32284106
Sri Lanka,LKA,2021-12-21,32443476
Sri Lanka,LKA,2021-12-22,32630430
Sri Lanka,LKA,2021-12-23,32803940
Sri Lanka,LKA,2021-12-24,32944180
Sri Lanka,LKA,2021-12-25,33107334
Sri Lanka,LKA,2021-12-26,33178074
Sri Lanka,LKA,2021-12-27,33203111
Sri Lanka,LKA,2021-12-28,33369982
Sri Lanka,LKA,2021-12-29,33516336
Sri Lanka,LKA,2021-12-30,33687102
Sri Lanka,LKA,2021-12-31,33841264
Sri Lanka,LKA,2022-01-01,33891135
Sri Lanka,LKA,2022-01-02,33912349
Sri Lanka,LKA,2022-01-03,33918012
Sri Lanka,LKA,2022-01-04,33958305
Sri Lanka,LKA,2022-01-05,33995380
Sri Lanka,LKA,2022-01-06,34047790
Sri Lanka,LKA,2022-01-07,34080856
Sri Lanka,LKA,2022-01-08,34136251
Sri Lanka,LKA,2022-01-09,34186959
Sri Lanka,LKA,2022-01-10,34203880
Sri Lanka,LKA,2022-01-11,34256390
Sri Lanka,LKA,2022-01-13,34495133
Sri Lanka,LKA,2022-01-15,34698706
Sri Lanka,LKA,2022-01-16,34766465
Sri Lanka,LKA,2022-01-17,34823410
Sri Lanka,LKA,2022-01-18,34836372
Sri Lanka,LKA,2022-01-19,34928327
Sri Lanka,LKA,2022-01-20,35002903
Sri Lanka,LKA,2022-01-21,35100585
Sri Lanka,LKA,2022-01-22,35169130
Sri Lanka,LKA,2022-01-23,35220490
Sri Lanka,LKA,2022-01-24,35231619
Sri Lanka,LKA,2022-01-25,35302465
Sri Lanka,LKA,2022-01-26,35374713
Sri Lanka,LKA,2022-01-27,35460365
Sri Lanka,LKA,2022-01-28,35528229
Sri Lanka,LKA,2022-01-29,35633259
Sri Lanka,LKA,2022-01-30,35721455
Sri Lanka,LKA,2022-01-31,35764626
Sri Lanka,LKA,2022-02-01,35867554
Sri Lanka,LKA,2022-02-02,36018224
Sri Lanka,LKA,2022-02-03,36159785
Sri Lanka,LKA,2022-02-05,36518577
Sudan,SDN,2021-03-10,0
Sudan,SDN,2021-04-05,43122
Sudan,SDN,2021-04-06,63837
Sudan,SDN,2021-04-10,100010
Sudan,SDN,2021-04-23,140227
Sudan,SDN,2021-05-30,358236
Sudan,SDN,2021-06-02,402114
Sudan,SDN,2021-06-07,465197
Sudan,SDN,2021-06-08,483520
Sudan,SDN,2021-06-14,539843
Sudan,SDN,2021-06-20,629692
Sudan,SDN,2021-06-28,671423
Sudan,SDN,2021-06-29,677957
Sudan,SDN,2021-07-18,810560
Sudan,SDN,2021-08-01,819035
Sudan,SDN,2021-08-09,823881
Sudan,SDN,2021-08-11,827961
Sudan,SDN,2021-08-22,1129054
Sudan,SDN,2021-09-08,1255213
Sudan,SDN,2021-09-14,1423327
Sudan,SDN,2021-09-19,1499982
Sudan,SDN,2021-10-20,1659666
Sudan,SDN,2021-12-08,3276654
Sudan,SDN,2022-01-18,3642188
Sudan,SDN,2022-01-23,3714541
Sudan,SDN,2022-01-25,3718299
Suriname,SUR,2021-02-22,0
Suriname,SUR,2021-03-19,9196
Suriname,SUR,2021-03-20,11879
Suriname,SUR,2021-03-22,13749
Suriname,SUR,2021-03-23,14716
Suriname,SUR,2021-03-24,15998
Suriname,SUR,2021-03-26,19983
Suriname,SUR,2021-03-27,22377
Suriname,SUR,2021-03-28,23304
Suriname,SUR,2021-03-30,24528
Suriname,SUR,2021-03-31,26057
Suriname,SUR,2021-04-02,27760
Suriname,SUR,2021-04-07,30037
Suriname,SUR,2021-04-09,32614
Suriname,SUR,2021-04-12,33038
Suriname,SUR,2021-04-13,33640
Suriname,SUR,2021-04-16,34630
Suriname,SUR,2021-04-21,35424
Suriname,SUR,2021-04-22,35777
Suriname,SUR,2021-04-24,36503
Suriname,SUR,2021-04-27,37158
Suriname,SUR,2021-04-28,38351
Suriname,SUR,2021-05-01,39953
Suriname,SUR,2021-05-04,41287
Suriname,SUR,2021-05-07,43888
Suriname,SUR,2021-05-08,45420
Suriname,SUR,2021-05-11,48185
Suriname,SUR,2021-05-13,49902
Suriname,SUR,2021-05-15,51573
Suriname,SUR,2021-05-17,54162
Suriname,SUR,2021-05-19,57362
Suriname,SUR,2021-05-20,64793
Suriname,SUR,2021-05-21,68301
Suriname,SUR,2021-05-23,74120
Suriname,SUR,2021-05-25,76462
Suriname,SUR,2021-05-26,78542
Suriname,SUR,2021-05-28,80716
Suriname,SUR,2021-05-29,82943
Suriname,SUR,2021-06-01,85174
Suriname,SUR,2021-06-02,87508
Suriname,SUR,2021-06-03,90052
Suriname,SUR,2021-06-05,96708
Suriname,SUR,2021-06-06,102612
Suriname,SUR,2021-06-07,108076
Suriname,SUR,2021-06-08,110393
Suriname,SUR,2021-06-09,112200
Suriname,SUR,2021-06-12,127078
Suriname,SUR,2021-06-13,136853
Suriname,SUR,2021-06-14,144415
Suriname,SUR,2021-06-15,146567
Suriname,SUR,2021-06-16,155669
Suriname,SUR,2021-06-18,165785
Suriname,SUR,2021-06-20,175694
Suriname,SUR,2021-06-21,177228
Suriname,SUR,2021-06-23,182331
Suriname,SUR,2021-06-24,184446
Suriname,SUR,2021-06-25,187306
Suriname,SUR,2021-06-27,191963
Suriname,SUR,2021-06-28,192975
Suriname,SUR,2021-06-30,196194
Suriname,SUR,2021-07-01,197723
Suriname,SUR,2021-07-02,199471
Suriname,SUR,2021-07-04,201810
Suriname,SUR,2021-07-05,202764
Suriname,SUR,2021-07-06,203963
Suriname,SUR,2021-07-07,205351
Suriname,SUR,2021-07-09,208227
Suriname,SUR,2021-07-11,209491
Suriname,SUR,2021-07-12,215851
Suriname,SUR,2021-07-14,220498
Suriname,SUR,2021-07-15,222377
Suriname,SUR,2021-07-16,225128
Suriname,SUR,2021-07-17,226715
Suriname,SUR,2021-07-18,228121
Suriname,SUR,2021-07-19,229051
Suriname,SUR,2021-07-20,230135
Suriname,SUR,2021-07-21,231447
Suriname,SUR,2021-07-22,232666
Suriname,SUR,2021-07-23,234540
Suriname,SUR,2021-07-24,235536
Suriname,SUR,2021-07-25,236155
Suriname,SUR,2021-07-26,237175
Suriname,SUR,2021-07-27,239571
Suriname,SUR,2021-07-28,241435
Suriname,SUR,2021-07-29,242696
Suriname,SUR,2021-07-30,244378
Suriname,SUR,2021-07-31,245971
Suriname,SUR,2021-08-01,246782
Suriname,SUR,2021-08-02,248618
Suriname,SUR,2021-08-03,251105
Suriname,SUR,2021-08-04,253387
Suriname,SUR,2021-08-05,255212
Suriname,SUR,2021-08-06,255396
Suriname,SUR,2021-08-07,257859
Suriname,SUR,2021-08-08,261398
Suriname,SUR,2021-08-09,263823
Suriname,SUR,2021-08-10,265159
Suriname,SUR,2021-08-11,266669
Suriname,SUR,2021-08-12,267988
Suriname,SUR,2021-08-13,271668
Suriname,SUR,2021-08-14,275723
Suriname,SUR,2021-08-15,278083
Suriname,SUR,2021-08-16,280453
Suriname,SUR,2021-08-17,283289
Suriname,SUR,2021-08-18,285217
Suriname,SUR,2021-08-19,288230
Suriname,SUR,2021-08-20,292810
Suriname,SUR,2021-08-21,299732
Suriname,SUR,2021-08-22,300350
Suriname,SUR,2021-08-23,308457
Suriname,SUR,2021-08-24,312646
Suriname,SUR,2021-08-25,314963
Suriname,SUR,2021-08-26,319815
Suriname,SUR,2021-08-27,323644
Suriname,SUR,2021-08-28,328536
Suriname,SUR,2021-08-29,333028
Suriname,SUR,2021-08-30,334856
Suriname,SUR,2021-08-31,337124
Suriname,SUR,2021-09-01,340023
Suriname,SUR,2021-09-02,342767
Suriname,SUR,2021-09-03,345869
Suriname,SUR,2021-09-04,349172
Suriname,SUR,2021-09-05,351610
Suriname,SUR,2021-09-06,353646
Suriname,SUR,2021-09-07,356563
Suriname,SUR,2021-09-08,359651
Suriname,SUR,2021-09-09,361815
Suriname,SUR,2021-09-10,364432
Suriname,SUR,2021-09-11,364994
Suriname,SUR,2021-09-12,366805
Suriname,SUR,2021-09-13,368566
Suriname,SUR,2021-09-14,370497
Suriname,SUR,2021-09-15,372429
Suriname,SUR,2021-09-16,376042
Suriname,SUR,2021-09-17,376605
Suriname,SUR,2021-09-19,378161
Suriname,SUR,2021-09-20,378571
Suriname,SUR,2021-09-21,382946
Suriname,SUR,2021-09-22,385425
Suriname,SUR,2021-09-23,387552
Suriname,SUR,2021-09-24,390681
Suriname,SUR,2021-09-25,391985
Suriname,SUR,2021-09-27,394029
Suriname,SUR,2021-09-28,396230
Suriname,SUR,2021-09-29,397606
Suriname,SUR,2021-09-30,401242
Suriname,SUR,2021-10-01,403454
Suriname,SUR,2021-10-02,403676
Suriname,SUR,2021-10-04,406022
Suriname,SUR,2021-10-05,408359
Suriname,SUR,2021-10-06,410397
Suriname,SUR,2021-10-07,412588
Suriname,SUR,2021-10-08,414312
Suriname,SUR,2021-10-09,415053
Suriname,SUR,2021-10-10,417831
Suriname,SUR,2021-10-12,419398
Suriname,SUR,2021-10-13,421648
Suriname,SUR,2021-10-14,422680
Suriname,SUR,2021-10-15,425614
Suriname,SUR,2021-10-18,428297
Suriname,SUR,2021-10-19,432153
Suriname,SUR,2021-10-20,433870
Suriname,SUR,2021-10-21,436306
Suriname,SUR,2021-10-22,439539
Suriname,SUR,2021-10-23,440557
Suriname,SUR,2021-10-24,442033
Suriname,SUR,2021-10-25,442555
Suriname,SUR,2021-10-26,444474
Suriname,SUR,2021-10-27,445880
Suriname,SUR,2021-10-28,447796
Suriname,SUR,2021-10-30,449357
Suriname,SUR,2021-10-31,451190
Suriname,SUR,2021-11-01,452183
Suriname,SUR,2021-11-02,453305
Suriname,SUR,2021-11-03,454491
Suriname,SUR,2021-11-04,454937
Suriname,SUR,2021-11-06,457312
Suriname,SUR,2021-11-07,457981
Suriname,SUR,2021-11-08,458690
Suriname,SUR,2021-11-09,459725
Suriname,SUR,2021-11-10,460889
Suriname,SUR,2021-11-11,462220
Suriname,SUR,2021-11-12,463705
Suriname,SUR,2021-11-13,463793
Suriname,SUR,2021-11-15,466021
Suriname,SUR,2021-11-17,467553
Suriname,SUR,2021-11-18,468275
Suriname,SUR,2021-11-19,470063
Suriname,SUR,2021-11-20,470244
Suriname,SUR,2021-11-21,471729
Suriname,SUR,2021-11-22,471998
Suriname,SUR,2021-11-23,472841
Suriname,SUR,2021-11-25,473832
Suriname,SUR,2021-11-28,475442
Suriname,SUR,2021-11-29,476450
Suriname,SUR,2021-12-01,476893
Suriname,SUR,2021-12-02,478967
Suriname,SUR,2021-12-05,479697
Suriname,SUR,2021-12-06,480437
Suriname,SUR,2021-12-07,480978
Suriname,SUR,2021-12-08,482164
Suriname,SUR,2021-12-09,482534
Suriname,SUR,2021-12-10,482744
Suriname,SUR,2021-12-11,483838
Suriname,SUR,2021-12-13,484487
Suriname,SUR,2021-12-16,485656
Suriname,SUR,2021-12-20,487013
Suriname,SUR,2021-12-22,487432
Suriname,SUR,2021-12-23,487927
Suriname,SUR,2021-12-27,488364
Suriname,SUR,2021-12-30,489798
Suriname,SUR,2022-01-03,490259
Suriname,SUR,2022-01-05,490973
Suriname,SUR,2022-01-06,491853
Suriname,SUR,2022-01-08,492421
Suriname,SUR,2022-01-12,493655
Suriname,SUR,2022-01-13,494017
Suriname,SUR,2022-01-18,495009
Suriname,SUR,2022-01-24,496244
Suriname,SUR,2022-01-27,496433
Suriname,SUR,2022-01-28,497428
Suriname,SUR,2022-02-01,498165
Sweden,SWE,2021-01-03,2477
Sweden,SWE,2021-01-17,133289
Sweden,SWE,2021-01-24,250132
Sweden,SWE,2021-01-31,341630
Sweden,SWE,2021-02-07,442149
Sweden,SWE,2021-02-14,560541
Sweden,SWE,2021-02-21,715630
Sweden,SWE,2021-02-28,872698
Sweden,SWE,2021-03-07,1063203
Sweden,SWE,2021-03-14,1285172
Sweden,SWE,2021-03-21,1460204
Sweden,SWE,2021-03-28,1659279
Sweden,SWE,2021-04-04,1925644
Sweden,SWE,2021-04-11,2272600
Sweden,SWE,2021-04-18,2748890
Sweden,SWE,2021-04-25,3190712
Sweden,SWE,2021-05-02,3591791
Sweden,SWE,2021-05-09,4051547
Sweden,SWE,2021-05-16,4478885
Sweden,SWE,2021-05-23,4934607
Sweden,SWE,2021-05-30,5420317
Sweden,SWE,2021-06-06,6006489
Sweden,SWE,2021-06-13,6688418
Sweden,SWE,2021-06-20,7462362
Sweden,SWE,2021-06-27,8100286
Sweden,SWE,2021-07-04,8834527
Sweden,SWE,2021-07-11,9432538
Sweden,SWE,2021-07-18,9943552
Sweden,SWE,2021-07-25,10388349
Sweden,SWE,2021-08-01,10788003
Sweden,SWE,2021-08-08,11192502
Sweden,SWE,2021-08-15,11664407
Sweden,SWE,2021-08-22,12188184
Sweden,SWE,2021-08-29,12664575
Sweden,SWE,2021-09-05,13038620
Sweden,SWE,2021-09-12,13323436
Sweden,SWE,2021-09-19,13562033
Sweden,SWE,2021-09-26,13746255
Sweden,SWE,2021-10-03,13901380
Sweden,SWE,2021-10-10,14046903
Sweden,SWE,2021-10-17,14252919
Sweden,SWE,2021-10-24,14453335
Sweden,SWE,2021-10-31,14655648
Sweden,SWE,2021-11-07,14785724
Sweden,SWE,2021-11-14,15098925
Sweden,SWE,2021-11-21,15502423
Sweden,SWE,2021-11-28,15928829
Sweden,SWE,2021-12-05,16361339
Sweden,SWE,2021-12-12,16828148
Sweden,SWE,2021-12-19,17363653
Sweden,SWE,2021-12-26,17592262
Sweden,SWE,2022-01-02,17742998
Sweden,SWE,2022-01-09,17977811
Sweden,SWE,2022-01-16,18448496
Sweden,SWE,2022-01-23,18986464
Sweden,SWE,2022-01-30,19434291
Sweden,SWE,2022-02-01,19450123
Sweden,SWE,2022-02-02,19509796
Sweden,SWE,2022-02-03,19588011
Sweden,SWE,2022-02-04,19674543
Switzerland,CHE,2020-12-21,1
Switzerland,CHE,2020-12-22,3
Switzerland,CHE,2020-12-23,430
Switzerland,CHE,2020-12-24,695
Switzerland,CHE,2020-12-25,697
Switzerland,CHE,2020-12-26,1133
Switzerland,CHE,2020-12-27,1133
Switzerland,CHE,2020-12-28,2763
Switzerland,CHE,2020-12-29,4459
Switzerland,CHE,2020-12-30,6133
Switzerland,CHE,2020-12-31,6386
Switzerland,CHE,2021-01-01,6394
Switzerland,CHE,2021-01-02,6398
Switzerland,CHE,2021-01-03,6402
Switzerland,CHE,2021-01-04,10079
Switzerland,CHE,2021-01-05,17228
Switzerland,CHE,2021-01-06,23082
Switzerland,CHE,2021-01-07,30308
Switzerland,CHE,2021-01-08,38359
Switzerland,CHE,2021-01-09,40510
Switzerland,CHE,2021-01-10,40546
Switzerland,CHE,2021-01-11,47969
Switzerland,CHE,2021-01-12,58422
Switzerland,CHE,2021-01-13,69520
Switzerland,CHE,2021-01-14,80146
Switzerland,CHE,2021-01-15,90936
Switzerland,CHE,2021-01-16,95304
Switzerland,CHE,2021-01-17,95969
Switzerland,CHE,2021-01-18,108220
Switzerland,CHE,2021-01-19,125549
Switzerland,CHE,2021-01-20,146095
Switzerland,CHE,2021-01-21,169401
Switzerland,CHE,2021-01-22,189440
Switzerland,CHE,2021-01-23,195284
Switzerland,CHE,2021-01-24,196469
Switzerland,CHE,2021-01-25,213861
Switzerland,CHE,2021-01-26,238987
Switzerland,CHE,2021-01-27,263446
Switzerland,CHE,2021-01-28,290394
Switzerland,CHE,2021-01-29,314455
Switzerland,CHE,2021-01-30,320822
Switzerland,CHE,2021-01-31,322314
Switzerland,CHE,2021-02-01,338651
Switzerland,CHE,2021-02-02,358286
Switzerland,CHE,2021-02-03,377642
Switzerland,CHE,2021-02-04,398353
Switzerland,CHE,2021-02-05,417982
Switzerland,CHE,2021-02-06,421338
Switzerland,CHE,2021-02-07,422532
Switzerland,CHE,2021-02-08,441099
Switzerland,CHE,2021-02-09,466725
Switzerland,CHE,2021-02-10,493783
Switzerland,CHE,2021-02-11,521485
Switzerland,CHE,2021-02-12,548074
Switzerland,CHE,2021-02-13,555021
Switzerland,CHE,2021-02-14,556367
Switzerland,CHE,2021-02-15,575321
Switzerland,CHE,2021-02-16,600371
Switzerland,CHE,2021-02-17,624643
Switzerland,CHE,2021-02-18,653332
Switzerland,CHE,2021-02-19,677972
Switzerland,CHE,2021-02-20,685254
Switzerland,CHE,2021-02-21,686910
Switzerland,CHE,2021-02-22,706980
Switzerland,CHE,2021-02-23,733644
Switzerland,CHE,2021-02-24,762004
Switzerland,CHE,2021-02-25,791689
Switzerland,CHE,2021-02-26,816577
Switzerland,CHE,2021-02-27,823151
Switzerland,CHE,2021-02-28,825146
Switzerland,CHE,2021-03-01,847516
Switzerland,CHE,2021-03-02,873470
Switzerland,CHE,2021-03-03,905401
Switzerland,CHE,2021-03-04,939146
Switzerland,CHE,2021-03-05,968499
Switzerland,CHE,2021-03-06,974795
Switzerland,CHE,2021-03-07,976756
Switzerland,CHE,2021-03-08,1000225
